eft_id,description,normalized_description,company_id,company_name,alias,candidate_source,candidate_filter_score,fuzzy_score,vector_score,acronym_score,rule_score,final_score,risk_level,reason
26701,AEPS GST INC DT 050219 RO,aeps gst incorporated dt 050219 ro,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4399,0.0,0.0,0.5595,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
23481,AEPS GST INC DT 16-08-201,aeps gst incorporated dt 16 08 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4399,0.0,0.0,0.5595,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
24498,AEPS GST INC DT 20-09-201,aeps gst incorporated dt 20 09 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4396,0.0,0.0,0.5594,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
24484,AEPS GST INC DT 19-09-201,aeps gst incorporated dt 19 09 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4396,0.0,0.0,0.5594,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
24660,AEPS GST INC DT 19-09-201,aeps gst incorporated dt 19 09 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4396,0.0,0.0,0.5594,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22628,AEPS GST INC DT 18-07-201,aeps gst incorporated dt 18 07 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4392,0.0,0.0,0.5593,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22582,AEPS GST INC DT 16-07-201,aeps gst incorporated dt 16 07 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4394,0.0,0.0,0.5593,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22060,AEPS GST INC DT 17-06-201,aeps gst incorporated dt 17 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4395,0.0,0.0,0.5593,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26995,AEPS GST INC DT 02-28-201,aeps gst incorporated dt 02 28 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4395,0.0,0.0,0.5593,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
21879,AEPS GST INC DT 01-06-201,aeps gst incorporated dt 01 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.439,0.0,0.0,0.5592,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26083,AEPS GST INC DT 12-15-201,aeps gst incorporated dt 12 15 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4391,0.0,0.0,0.5592,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26158,AEPS GST INC DT 12-21-201,aeps gst incorporated dt 12 21 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.439,0.0,0.0,0.5592,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26338,AEPS GST INC DT 07-01-201,aeps gst incorporated dt 07 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.439,0.0,0.0,0.5592,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26250,AEPS GST INC DT 31-12-201,aeps gst incorporated dt 31 12 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4386,0.0,0.0,0.5591,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25996,AEPS GST INC DT 09-12-201,aeps gst incorporated dt 09 12 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4385,0.0,0.0,0.5591,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
24337,AEPS GST INC DT 14-09-201,aeps gst incorporated dt 14 09 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4388,0.0,0.0,0.5591,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26863,AEPS GST INC DT 18-02-201,aeps gst incorporated dt 18 02 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4388,0.0,0.0,0.5591,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26937,AEPS GST INC DT 23-02-201,aeps gst incorporated dt 23 02 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4387,0.0,0.0,0.5591,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26179,AEPS GST INC DT 12-25-201,aeps gst incorporated dt 12 25 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4383,0.0,0.0,0.559,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
21980,AEPS GST INC DT 09-06-201,aeps gst incorporated dt 09 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4382,0.0,0.0,0.559,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
21978,AEPS GST INC DT 08-06-201,aeps gst incorporated dt 08 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4381,0.0,0.0,0.5589,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
23581,AEPS GST INC DT 18-08-201,aeps gst incorporated dt 18 08 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4379,0.0,0.0,0.5589,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
23856,AEPS GST INC DT 30-08-201,aeps gst incorporated dt 30 08 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4381,0.0,0.0,0.5589,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
21940,AEPS GST INC DT 07-06-201,aeps gst incorporated dt 07 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4377,0.0,0.0,0.5588,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22723,AEPS GST INC DT 20-07-201,aeps gst incorporated dt 20 07 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4377,0.0,0.0,0.5588,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
24780,AEPS GST INC DT 30-09-201,aeps gst incorporated dt 30 09 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4378,0.0,0.0,0.5588,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26635,AEPS GST INC DT 31-01-201,aeps gst incorporated dt 31 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4374,0.0,0.0,0.5587,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26817,AEPS GST INC DT 14-02-201,aeps gst incorporated dt 14 02 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4373,0.0,0.0,0.5587,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
23608,AEPS GST INC DT 20-08-201,aeps gst incorporated dt 20 08 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4374,0.0,0.0,0.5587,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
21827,AEPS GST INC DT 29-05-201,aeps gst incorporated dt 29 05 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4374,0.0,0.0,0.5587,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
23412,AEPS GST INC DT 14-08-201,aeps gst incorporated dt 14 08 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.437,0.0,0.0,0.5586,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26093,AEPS GST INC DT 17-12-201,aeps gst incorporated dt 17 12 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4369,0.0,0.0,0.5586,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
21446,AEPS GST INC DT 05-04-201,aeps gst incorporated dt 05 04 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4369,0.0,0.0,0.5586,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25570,AEPS GST INC DT 11-06-201,aeps gst incorporated dt 11 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4369,0.0,0.0,0.5586,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
24694,AEPS GST INC DT 27-09-201,aeps gst incorporated dt 27 09 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4369,0.0,0.0,0.5586,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22564,AEPS GST INC DT 14-07-201,aeps gst incorporated dt 14 07 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4371,0.0,0.0,0.5586,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22707,AEPS GST INC DT 19-07-201,aeps gst incorporated dt 19 07 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4372,0.0,0.0,0.5586,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
21989,AEPS GST INC DT 11-06-201,aeps gst incorporated dt 11 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4369,0.0,0.0,0.5586,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22948,AEPS GST INC DT 30-07-201,aeps gst incorporated dt 30 07 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4371,0.0,0.0,0.5586,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26881,AEPS GST INC DT 19-02-201,aeps gst incorporated dt 19 02 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4366,0.0,0.0,0.5585,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26901,AEPS GST INC DT 20-02-201,aeps gst incorporated dt 20 02 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4368,0.0,0.0,0.5585,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22021,AEPS GST INC DT 12-06-201,aeps gst incorporated dt 12 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4367,0.0,0.0,0.5585,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22166,AEPS GST INC DT 21-06-201,aeps gst incorporated dt 21 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4368,0.0,0.0,0.5585,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
23640,AEPS GST INC DT 23-08-201,aeps gst incorporated dt 23 08 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4366,0.0,0.0,0.5585,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25771,AEPS GST INC DT 21-11-201,aeps gst incorporated dt 21 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4366,0.0,0.0,0.5585,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25992,AEPS GST INC DT 07-12-201,aeps gst incorporated dt 07 12 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4363,0.0,0.0,0.5584,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25911,AEPS GST INC DT 01-12-201,aeps gst incorporated dt 01 12 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.436,0.0,0.0,0.5583,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
24654,AEPS GST INC DT 26-09-201,aeps gst incorporated dt 26 09 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4361,0.0,0.0,0.5583,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
23820,AEPS GST INC DT 27-08-201,aeps gst incorporated dt 27 08 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.436,0.0,0.0,0.5583,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26577,AEPS GST INC DT 25-01-201,aeps gst incorporated dt 25 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.436,0.0,0.0,0.5583,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
21982,AEPS GST INC DT 10-06-201,aeps gst incorporated dt 10 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4355,0.0,0.0,0.5582,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26470,AEPS GST INC DT 17-01-201,aeps gst incorporated dt 17 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4357,0.0,0.0,0.5582,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22922,AEPS GST INC DT 27-07-201,aeps gst incorporated dt 27 07 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4355,0.0,0.0,0.5582,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
21752,AEPS GST INC DT 24-05-201,aeps gst incorporated dt 24 05 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4352,0.0,0.0,0.5581,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
23806,AEPS GST INC DT 26-08-201,aeps gst incorporated dt 26 08 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4353,0.0,0.0,0.5581,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
24987,AEPS GST INC DT 06-10-201,aeps gst incorporated dt 06 10 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4351,0.0,0.0,0.558,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26262,AEPS GST INC DT 01-01-201,aeps gst incorporated dt 01 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4348,0.0,0.0,0.558,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22258,AEPS GST INC DT 28-06-201,aeps gst incorporated dt 28 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4351,0.0,0.0,0.558,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22032,AEPS GST INC DT 13-06-201,aeps gst incorporated dt 13 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4351,0.0,0.0,0.558,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
21931,AEPS GST INC DT 06-06-201,aeps gst incorporated dt 06 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4349,0.0,0.0,0.558,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26397,AEPS GST INC DT 12-01-201,aeps gst incorporated dt 12 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4349,0.0,0.0,0.558,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26516,AEPS GST INC DT 21-01-201,aeps gst incorporated dt 21 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4351,0.0,0.0,0.558,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
24778,AEPS GST INC DT 29-09-201,aeps gst incorporated dt 29 09 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4345,0.0,0.0,0.5579,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26162,AEPS GST INC DT 12-23-201,aeps gst incorporated dt 12 23 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4345,0.0,0.0,0.5579,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25188,AEPS GST INC DT 10-15-201,aeps gst incorporated dt 10 15 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4347,0.0,0.0,0.5579,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22903,AEPS GST INC DT 26-07-201,aeps gst incorporated dt 26 07 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4345,0.0,0.0,0.5578,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25379,AEPS GST INC DT 10-25-201,aeps gst incorporated dt 10 25 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4345,0.0,0.0,0.5578,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25690,AEPS GST INC DT 11-15-201,aeps gst incorporated dt 11 15 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4342,0.0,0.0,0.5577,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25459,AEPS GST INC DT 10-31-201,aeps gst incorporated dt 10 31 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4339,0.0,0.0,0.5577,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25310,AEPS GST INC DT 10-21-201,aeps gst incorporated dt 10 21 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4336,0.0,0.0,0.5576,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26220,AEPS GST INC DT 28-12-201,aeps gst incorporated dt 28 12 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4336,0.0,0.0,0.5576,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26979,AEPS GST INC DT 27-02-201,aeps gst incorporated dt 27 02 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4337,0.0,0.0,0.5576,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25806,AEPS GST INC DT 25-11-201,aeps gst incorporated dt 25 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4332,0.0,0.0,0.5575,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
27059,S TAX CASH PICKUP CHRG DE,s tax cash pickup chrg de,5,Delta Export Incorporated,de,token_index,0.9,0.6,0.3585,1.0,0.0,0.5575,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
26967,AEPS GST INC DT 26-02-201,aeps gst incorporated dt 26 02 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4334,0.0,0.0,0.5575,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22058,AEPS GST INC DT 16-06-201,aeps gst incorporated dt 16 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4331,0.0,0.0,0.5574,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25487,AEPS GST INC DT 11-01-201,aeps gst incorporated dt 11 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4331,0.0,0.0,0.5574,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26392,AEPS GST INC DT 11-01-201,aeps gst incorporated dt 11 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4331,0.0,0.0,0.5574,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25575,AEPS GST INC DT 07-11-201,aeps gst incorporated dt 07 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4332,0.0,0.0,0.5574,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
25722,AEPS GST INC DT 17-11-201,aeps gst incorporated dt 17 11 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.433,0.0,0.0,0.5574,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
23839,AEPS GST INC DT 29-08-201,aeps gst incorporated dt 29 08 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4326,0.0,0.0,0.5573,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
24989,AEPS GST INC DT 07-10-201,aeps gst incorporated dt 07 10 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4327,0.0,0.0,0.5573,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26376,AEPS GST INC DT 10-01-201,aeps gst incorporated dt 10 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4322,0.0,0.0,0.5572,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26109,AEPS GST INC DT 12-18-201,aeps gst incorporated dt 12 18 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.432,0.0,0.0,0.5571,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26399,AEPS GST INC DT 13-01-201,aeps gst incorporated dt 13 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4319,0.0,0.0,0.5571,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
24592,AEPS GST INC DT 24-09-201,aeps gst incorporated dt 24 09 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4316,0.0,0.0,0.557,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22067,AEPS GST INC DT 18-06-201,aeps gst incorporated dt 18 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4317,0.0,0.0,0.557,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22181,AEPS GST INC DT 22-06-201,aeps gst incorporated dt 22 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4315,0.0,0.0,0.5569,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22183,AEPS GST INC DT 23-06-201,aeps gst incorporated dt 23 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.431,0.0,0.0,0.5568,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26122,AEPS GST INC DT 19-12-201,aeps gst incorporated dt 19 12 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4311,0.0,0.0,0.5568,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22128,AEPS GST INC DT 20-06-201,aeps gst incorporated dt 20 06 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4311,0.0,0.0,0.5568,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26047,AEPS GST INC DT 12-13-201,aeps gst incorporated dt 12 13 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.431,0.0,0.0,0.5568,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
24812,AEPS GST INC DT 01-10-201,aeps gst incorporated dt 01 10 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4308,0.0,0.0,0.5567,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26530,AEPS GST INC DT 22-01-201,aeps gst incorporated dt 22 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4308,0.0,0.0,0.5567,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
26600,AEPS GST INC DT 28-01-201,aeps gst incorporated dt 28 01 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4302,0.0,0.0,0.5566,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
22926,AEPS GST INC DT 29-07-201,aeps gst incorporated dt 29 07 201,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.7442,0.855,0.4305,0.0,0.0,0.5566,Low Risk,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
